date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:59:35	3136/3136	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2014:30:27%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/2-1.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/2-1.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:36	4484/4484	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2014:30:29%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/1-2.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/1-2.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:36	5330/5330	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2014:52:50%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/15.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/15.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:36	50700/50700	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2014:52:25%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/1-3.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/1-3.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:37	1174/1174	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2015:26:27%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/16.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/16.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:37	51208/51208	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2014:52:28%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/2-2.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/2-2.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:37	12106/12106	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2014:28:13%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/3-1-432x324.jpg	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/3-1-432x324.jpg	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:38	19569/19569	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2014:28:27%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/2-3-432x324.jpg	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/2-3-432x324.jpg	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:38	86867/86867	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Jan%202023%2015:03:50%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/img/2.png	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/img/2.png	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:38	59767/59767	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:38%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/considered-imprudence-of-he-friendship-boisterous-duplicate-1/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/considered-imprudence-of-he-friendship-boisterous-duplicate-1/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:39	49573/49573	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:39%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/2023/01/31/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/2023/01/31/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:39	9173/9173	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Feb%202023%2014:28:40%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/1-3-432x324.jpg	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/2023/01/1-3-432x324.jpg	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:40	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Mar%202023%2002:59:40%20GMT	http://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/redux/custom-fonts/fonts.css?ver=1677725951	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/redux/custom-fonts/fonts.498768.delayed	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:40	52493/52493	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:39%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/author/ambrox2023/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/author/ambrox2023/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:40	59940/59940	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:39%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/considered-imprudence-of-he-friendship-boisterous/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/considered-imprudence-of-he-friendship-boisterous/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:40	59549/59549	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:40%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/discovery-earnestly-public-commanded-mentions/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/discovery-earnestly-public-commanded-mentions/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:40	0/0	---M--	200	added ('OK')	text/css	date:Sat,%2028%20Jan%202023%2012:04:19%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/redux/custom-fonts/fonts.css?ver=1677725951	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/redux/custom-fonts/fonts8768.css	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:41	46902/46902	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:41%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/2023/01/30/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/2023/01/30/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:41	865/865	---M-Z	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2022:13:54%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/elementor/css/post-35.css?ver=1677104034	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/elementor/css/post-356740.css	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:41	52257/52257	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:41%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/blog/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/blog/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:41	51045/51045	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:41%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/contact/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/contact/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:41	865/865	---M-Z	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2022:13:55%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/elementor/css/post-75.css?ver=1677104035	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/elementor/css/post-759960.css	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:42	53866/53866	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:42%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/faq/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/faq/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:42	195481/195481	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2002:59:41%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/portfolio-dark/	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/portfolio-dark/index.html	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:42	1947/1947	---M-Z	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2022:13:55%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/elementor/css/post-120.css?ver=1677104035	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/uploads/elementor/css/post-1209960.css	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:42	18468/18468	---M-Z	200	added ('OK')	text/css	date:Tue,%2013%20Mar%202018%2015:48:42%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.11.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/animations/animations.min991d.css	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:42	1220/1220	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Jan%202023%2013:21:39%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/js/ambrox.ajax.js?ver=1.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/js/ambrox.ajax5152.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:43	10565/10565	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2010%20Dec%202022%2012:43:22%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.4	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/contact-form-7/includes/swv/js/index4999.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:43	12948/12948	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2019%20Feb%202023%2009:35:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.4	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/contact-form-7/includes/js/index4999.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:44	78080/78080	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/bootstrap.bundle.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/bootstrap.bundle.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:44	4446/4446	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/circle-progress.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/circle-progress8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:44	2621/2621	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/count-to.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/count-to8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:44	35313/35313	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/isotope.pkgd.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/isotope.pkgd.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:45	4474/4474	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.appear.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.appear8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:45	5599/5599	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.easing.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.easing.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:45	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.magnific-popup.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.magnific-popup.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:46	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.nice-select.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/jquery.nice-select.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:46	19149/19149	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/popper.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/popper.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:46	15253/15253	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/modernizr.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/modernizr8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:46	502/502	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/progress-bar.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/progress-bar.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:47	139153/139153	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Jun%202020%2020:47:40%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:48	107961/107961	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/TweenMax.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/TweenMax.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:48	28072/28072	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2016%20Feb%202023%2008:31:07%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/validnavs.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/validnavs8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:49	8415/8415	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/wow.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/wow.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:49	5629/5629	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2014%20Jun%202020%2004:23:28%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-includes/js/imagesloaded.mineda1.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:50	64021/64021	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/YTPlayer.min.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/YTPlayer.min8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:50	2735/2735	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Feb%202023%2004:00:09%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/typed.js?ver=1.0.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/typed8a54.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:50	8617/8617	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2016%20Feb%202023%2019:56:14%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/main.js?ver=1.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/themes/ambrox/assets/js/main5152.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:50	4958/4958	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2022:45:02%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.11.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/webpack.runtime.min991d.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:51	36460/36460	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2022:45:02%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.11.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/frontend-modules.min991d.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:51	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202017%2021:35:32%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:51	21440/21440	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2024%20Sep%202022%2005:25:30%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-includes/js/jquery/ui/core.min3f14.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:52	2620/2620	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2001%20Aug%202022%2004:11:38%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.11.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/share-link/share-link.min991d.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:52	10749/10749	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:52	41906/41906	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2022:45:02%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.11.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/frontend.min991d.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:53	44785/44785	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2022:45:02%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.11.2	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/js/preloaded-modules.min991d.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:53	2658/2658	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Jan%202023%2013:21:47%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/js/ambrox-core.js?ver=1.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/js/ambrox-core5152.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:53	2578/2578	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202023%2017:38:30%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/js/ambrox-frontend.js?ver=6.1.1	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/ambrox-core/assets/js/ambrox-frontend6a4d.js	(from https://validthemes.tech/themeforest/wordpress/ambrox/)
09:59:55	93868/93868	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.18.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff2	(from https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
09:59:55	212956/212956	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.18.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.eot	(from https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
09:59:56	114948/114948	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.18.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff	(from https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
09:59:56	320312/320312	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.18.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg	(from https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
09:59:56	212796/212796	---M--	200	added ('OK')	font/ttf	date:Tue,%2007%20Feb%202023%2014:02:00%20GMT	https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.18.0	C:/SingWebDesign/VysingSUN/validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.ttf	(from https://validthemes.tech/themeforest/wordpress/ambrox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
